app,source_text,suggested_ar,status
erpnext,Row #{}: You cannot add positive quantities in a return invoice. Please remove item {} to complete the return.,,unreviewed
erpnext,Row #{}: item {} has been picked already.,,unreviewed
erpnext,Row #{}: {} {} doesn't belong to Company {}. Please select valid {}.,,unreviewed
erpnext,Row No {0}: Warehouse is required. Please set a Default Warehouse for Item {1} and Company {2},,unreviewed
erpnext,"Row {0} picked quantity is less than the required quantity, additional {1} {2} required.",,unreviewed
erpnext,Row {0}# Item {1} cannot be transferred more than {2} against {3} {4},,unreviewed
erpnext,Row {0}# Item {1} not found in 'Raw Materials Supplied' table in {2} {3},,unreviewed
erpnext,Row {0}: Accepted Qty and Rejected Qty can't be zero at the same time.,,unreviewed
erpnext,Row {0}: Account {1} and Party Type {2} have different account types,,unreviewed
erpnext,Row {0}: Allocated amount {1} must be less than or equal to invoice outstanding amount {2},,unreviewed
erpnext,Row {0}: Allocated amount {1} must be less than or equal to remaining payment amount {2},,unreviewed
erpnext,"Row {0}: As {1} is enabled, raw materials cannot be added to {2} entry. Use {3} entry to consume raw materials.",,unreviewed
erpnext,Row {0}: Both Debit and Credit values cannot be zero,,unreviewed
erpnext,"Row {0}: Consumed Qty {1} {2} must be less than or equal to Available Qty For Consumption
""
""\t\t\t\t\t{3} {4} in Consumed Items Table.",,unreviewed
erpnext,Row {0}: Cost Center {1} does not belong to Company {2},,unreviewed
erpnext,Row {0}: Delivery Warehouse cannot be same as Customer Warehouse for Item {1}.,,unreviewed
erpnext,Row {0}: Either Delivery Note Item or Packed Item reference is mandatory.,,unreviewed
erpnext,Row {0}: Expected Value After Useful Life must be less than Net Purchase Amount,,unreviewed
erpnext,Row {0}: Expense Head changed to {1} as no Purchase Receipt is created against Item {2}.,,unreviewed
erpnext,Row {0}: Expense Head changed to {1} because account {2} is not linked to warehouse {3} or it is not the default inventory account,,unreviewed
erpnext,Row {0}: Expense Head changed to {1} because expense is booked against this account in Purchase Receipt {2},,unreviewed
erpnext,Row {0}: From Warehouse is mandatory for internal transfers,,unreviewed
erpnext,Row {0}: Item Tax template updated as per validity and rate applied,,unreviewed
erpnext,Row {0}: Item rate has been updated as per valuation rate since its an internal stock transfer,,unreviewed
erpnext,Row {0}: Item {1} must be a stock item.,,unreviewed
erpnext,Row {0}: Item {1} must be a subcontracted item.,,unreviewed
erpnext,Row {0}: Item {1}'s quantity cannot be higher than the available quantity.,,unreviewed
erpnext,Row {0}: Packed Qty must be equal to {1} Qty.,,unreviewed
erpnext,Row {0}: Packing Slip is already created for Item {1}.,,unreviewed
erpnext,Row {0}: Payment Term is mandatory,,unreviewed
erpnext,Row {0}: Please provide a valid Delivery Note Item or Packed Item reference.,,unreviewed
erpnext,Row {0}: Please select a BOM for Item {1}.,,unreviewed
erpnext,Row {0}: Please select an active BOM for Item {1}.,,unreviewed
erpnext,Row {0}: Please select an valid BOM for Item {1}.,,unreviewed
erpnext,Row {0}: Project must be same as the one set in the Timesheet: {1}.,,unreviewed
erpnext,Row {0}: Purchase Invoice {1} has no stock impact.,,unreviewed
erpnext,Row {0}: Qty cannot be greater than {1} for the Item {2}.,,unreviewed
erpnext,Row {0}: Qty in Stock UOM can not be zero.,,unreviewed
erpnext,Row {0}: Qty must be greater than 0.,,unreviewed
erpnext,Row {0}: Quantity cannot be negative.,,unreviewed
erpnext,Row {0}: Shift cannot be changed since the depreciation has already been processed,,unreviewed
erpnext,Row {0}: Target Warehouse is mandatory for internal transfers,,unreviewed
erpnext,Row {0}: Task {1} does not belong to Project {2},,unreviewed
erpnext,Row {0}: The entire expense amount for account {1} in {2} has already been allocated.,,unreviewed
erpnext,Row {0}: The {3} Account {1} does not belong to the company {2},,unreviewed
erpnext,"Row {0}: To set {1} periodicity, difference between from and to date must be greater than or equal to {2}",,unreviewed
erpnext,Row {0}: Transferred quantity cannot be greater than the requested quantity.,,unreviewed
erpnext,Row {0}: Workstation or Workstation Type is mandatory for an operation {1},,unreviewed
erpnext,Row {0}: {1} account already applied for Accounting Dimension {2},,unreviewed
erpnext,Row {0}: {1} {2} cannot be same as {3} (Party Account) {4},,unreviewed
erpnext,Row {0}: {2} Item {1} does not exist in {2} {3},,unreviewed
erpnext,Row {idx}: Asset Naming Series is mandatory for the auto creation of assets for item {item_code}.,,unreviewed
erpnext,Row({0}): Outstanding Amount cannot be greater than actual Outstanding Amount {1} in {2},,unreviewed
erpnext,Rows with Same Account heads will be merged on Ledger,,unreviewed
erpnext,Rows: {0} have 'Payment Entry' as reference_type. This should not be set manually.,,unreviewed
erpnext,Rows: {0} in {1} section are Invalid. Reference Name should point to a valid Payment Entry or Journal Entry.,,unreviewed
erpnext,SCIO Detail,,unreviewed
erpnext,SCO Supplied Item,,unreviewed
erpnext,SLA will be applied if {1} is set as {2}{3},,unreviewed
erpnext,SLA will be applied on every {0},,unreviewed
erpnext,Sales Invoice does not have Payments,,unreviewed
erpnext,Sales Invoice is already consolidated,,unreviewed
erpnext,Sales Invoice is not created using POS,,unreviewed
erpnext,Sales Invoice is not submitted,,unreviewed
erpnext,Sales Invoice isn't created by user {},,unreviewed
erpnext,Sales Invoice mode is activated in POS. Please create Sales Invoice instead.,,unreviewed
erpnext,Sales Invoice {0} must be deleted before cancelling this Sales Order,,unreviewed
erpnext,Sales Opportunities by Campaign,,unreviewed
erpnext,Sales Opportunities by Medium,,unreviewed
erpnext,Sales Opportunities by Source,,unreviewed
erpnext,"Sales Order {0} already exists against Customer's Purchase Order {1}. To allow multiple Sales Orders, Enable {2} in {3}",,unreviewed
erpnext,Sales Partner ,,unreviewed
erpnext,Sales Partner Target Variance Based On Item Group,,unreviewed
erpnext,Sales Person <b>{0}</b> is disabled.,,unreviewed
erpnext,Sales Pipeline by Stage,,unreviewed
erpnext,Same item and warehouse combination already entered.,,unreviewed
erpnext,Sazhen,,unreviewed
erpnext,Scan Job Card Qrcode,,unreviewed
erpnext,Scan barcode for item {0},,unreviewed
erpnext,"Scan mode enabled, existing quantity will not be fetched.",,unreviewed
erpnext,Scheduler is Inactive. Can't trigger job now.,,unreviewed
erpnext,Scheduler is Inactive. Can't trigger jobs now.,,unreviewed
erpnext,Scheduler is inactive. Cannot enqueue job.,,unreviewed
erpnext,Scheduler is inactive. Cannot merge accounts.,,unreviewed
erpnext,Scheduling...,,unreviewed
erpnext,"Scorecard variables can be used, as well as:
""
""{total_score} (the total score from that period),
""
""{period_number} (the number of periods to present day)",,unreviewed
erpnext,Scrap date cannot be before purchase date,,unreviewed
erpnext,Second,,unreviewed
erpnext,Secretary,,unreviewed
erpnext,Securities & Commodity Exchanges,,unreviewed
erpnext,Select Date of Birth. This will validate Employees age and prevent hiring of under-age staff.,,unreviewed
erpnext,"Select Date of joining. It will have impact on the first salary calculation, Leave allocation on pro-rata bases.",,unreviewed
erpnext,Select Dispatch Address ,,unreviewed
erpnext,Select an item from each set to be used in the Sales Order.,,unreviewed
erpnext,Select the Default Workstation where the Operation will be performed. This will be fetched in BOMs and Work Orders.,,unreviewed
erpnext,Select the Item to be manufactured.,,unreviewed
erpnext,"Select the Item to be manufactured. The Item name, UoM, Company, and Currency will be fetched automatically.",,unreviewed
erpnext,Select the Warehouse,,unreviewed
erpnext,Select the date,,unreviewed
erpnext,Select the date and your timezone,,unreviewed
erpnext,Select the raw materials (Items) required to manufacture the Item,,unreviewed
erpnext,"Select whether to get items from a Sales Order or a Material Request. For now select <b>Sales Order</b>.
""
"" A Production Plan can also be created manually where you can select the Items to manufacture.",,unreviewed
erpnext,Select your weekly off day,,unreviewed
erpnext,Selected Serial and Batch Bundle entries have been fixed.,,unreviewed
erpnext,Selected document must be in submitted state,,unreviewed
erpnext,Sell Asset,,unreviewed
erpnext,Send regular summary reports via Email.,,unreviewed
erpnext,Serial No and Batch Selector cannot be use when Use Serial / Batch Fields is enabled.,,unreviewed
erpnext,Serial No and Batch Traceability,,unreviewed
erpnext,Serial No {0} already exists,,unreviewed
erpnext,Serial No {0} already scanned,,unreviewed
erpnext,Serial No {0} does not exists,,unreviewed
erpnext,Serial No {0} is already Delivered. You cannot use them again in Manufacture / Repack entry.,,unreviewed
erpnext,Serial No {0} is already added,,unreviewed
erpnext,Serial No {0} is already assigned to customer {1}. Can only be returned against the customer {1},,unreviewed
erpnext,"Serial No {0} is not present in the {1} {2}, hence you can't return it against the {1} {2}",,unreviewed
erpnext,Serial Nos are created successfully,,unreviewed
erpnext,"Serial Nos are reserved in Stock Reservation Entries, you need to unreserve them before proceeding.",,unreviewed
erpnext,Serial Nos {0} are already Delivered. You cannot use them again in Manufacture / Repack entry.,,unreviewed
erpnext,Serial and Batch Bundle {0} is already used in {1} {2}.,,unreviewed
erpnext,Serial and Batch Bundle {0} is not submitted,,unreviewed
erpnext,Serial and Batch Nos will be auto-reserved based on <b>Pick Serial / Batch Based On</b>,,unreviewed
erpnext,Serial numbers unavailable for Item {0} under warehouse {1}. Please try changing warehouse.,,unreviewed
erpnext,Service Item {0} is disabled.,,unreviewed
erpnext,Service Item {0} must be a non-stock item.,,unreviewed
erpnext,Service Level Agreement for {0} {1} already exists.,,unreviewed
erpnext,Set Operating Cost / Scrap Items From Sub-assemblies,,unreviewed
erpnext,Set Response Time for Priority {0} in row {1}.,,unreviewed
erpnext,Set default {0} account for non stock items,,unreviewed
erpnext,Set fieldname from which you want to fetch the data from the parent form.,,unreviewed
erpnext,Set quantity of process loss item:,,unreviewed
erpnext,Set the Planned Start Date (an Estimated Date at which you want the Production to begin),,unreviewed
erpnext,Set the status manually.,,unreviewed
erpnext,Set {0} in asset category {1} for company {2},,unreviewed
erpnext,Sets 'Accepted Warehouse' in each row of the Items table.,,unreviewed
erpnext,Sets 'Rejected Warehouse' in each row of the Items table.,,unreviewed
erpnext,Sets 'Reserve Warehouse' in each row of the Supplied Items table.,,unreviewed
erpnext,Setting the account as a Company Account is necessary for Bank Reconciliation,,unreviewed
erpnext,Setting {0} is required,,unreviewed
erpnext,Shipping Address does not belong to the {0},,unreviewed
erpnext,Short-term Investments,,unreviewed
erpnext,Short-term Provisions,,unreviewed
erpnext,Show Aggregate Value from Subsidiary Companies,,unreviewed
erpnext,Show negative values as positive (for expenses in P&L),,unreviewed
erpnext,Show net values in opening and closing columns,,unreviewed
erpnext,Similar types of workstations where the same operations run in parallel.,,unreviewed
erpnext,"Simple Python Expression, Example: doc.status == 'Open' and doc.issue_type == 'Bug'",,unreviewed
erpnext,"Simple Python formula applied on Reading fields.<br> Numeric eg. 1: <b>reading_1 &gt; 0.2 and reading_1 &lt; 0.5</b><br>
""
""Numeric eg. 2: <b>mean &gt; 3.5</b> (mean of populated fields)<br>
""
""Value based eg.:  <b>reading_value in (\""A\"", \""B\"", \""C\"")</b>",,unreviewed
erpnext,"Since there is a process loss of {0} units for the finished good {1}, you should reduce the quantity by {0} units for the finished good {1} in the Items Table.",,unreviewed
erpnext,"Since {0} are Serial No/Batch No items, you cannot enable 'Recreate Stock Ledgers' in Repost Item Valuation.",,unreviewed
erpnext,Skipping Tax Withholding Category {0} as there is no associated account set for Company {1} in it.,,unreviewed
erpnext,Slug/Cubic Foot,,unreviewed
erpnext,Soap & Detergent,,unreviewed
erpnext,Software,,unreviewed
erpnext,Software Developer,,unreviewed
erpnext,Sold by,,unreviewed
erpnext,Solvency Ratios,,unreviewed
erpnext,Some required Company details are missing. You don't have permission to update them. Please contact your System Manager.,,unreviewed
erpnext,Something went wrong please try again,,unreviewed
erpnext,Source Warehouse is mandatory for the Item {0}.,,unreviewed
erpnext,Source Warehouse {0} must be same as Customer Warehouse {1} in the Subcontracting Inward Order.,,unreviewed
erpnext,Specify Exchange Rate to convert one currency into another,,unreviewed
erpnext,Specify conditions to calculate shipping amount,,unreviewed
erpnext,"Spending for Account {0} ({1}) between {2} and {3} has already exceeded the new allocated budget. Spent: {4}, Budget: {5}",,unreviewed
erpnext,Split Early Payment Discount Loss into Income and Tax Loss,,unreviewed
erpnext,Split Quantity must be less than Asset Quantity,,unreviewed
erpnext,Splitting {0} {1} into {2} rows as per Payment Terms,,unreviewed
erpnext,Sports,,unreviewed
erpnext,Square Centimeter,,unreviewed
erpnext,Square Foot,,unreviewed
erpnext,Square Inch,,unreviewed
erpnext,Square Kilometer,,unreviewed
erpnext,Square Meter,,unreviewed
erpnext,Square Mile,,unreviewed
erpnext,Square Yard,,unreviewed
erpnext,Stage,,unreviewed
erpnext,Stale Days should start from 1.,,unreviewed
erpnext,"Standard Terms and Conditions that can be added to Sales and Purchases. Examples: Validity of the offer, Payment Terms, Safety and Usage, etc.",,unreviewed
